rebrickable_fig_num,bricklink_minifig_id,match_score,trusted
fig-000007,frnd030,85.5,yes
fig-000004,cty0333,85.5,yes
fig-000004,cty0334,85.5,yes
fig-005915,85863pb094,90.0,yes
fig-005892,85863pb095,90.0,yes
fig-005916,85863pb096,90.0,yes
fig-000009,85863pb097,85.5,yes
fig-000144,sw0432,85.5,yes
fig-000003,frnd027,85.5,yes
fig-000004,cty0335,85.5,yes
fig-000004,cty0336,85.5,yes
fig-000003,frnd031,85.5,yes
fig-001208,hol014,90.0,yes
fig-000004,cty0337,85.5,yes
fig-000005,cty0338,85.5,yes
fig-000004,cty0339,85.5,yes
fig-000004,cty0340,85.5,yes
fig-000932,rac051,90.0,yes
fig-001378,rac053,85.5,yes
fig-000510,rac052,85.5,yes
fig-000006,njo0070,85.5,yes
fig-000596,loc001,91.0,yes
fig-000612,lor033,90.0,yes
fig-010740,tnt001,100.0,yes
fig-000061,cty0073a,85.5,yes
fig-000003,rac030as,85.5,yes
fig-000038,rac037s,85.5,yes
fig-000030,cty0341,85.5,yes
fig-000010,lor034,85.5,yes
fig-005194,lor035,90.0,yes
fig-005915,lor036,100.0,yes
fig-005916,lor037,100.0,yes
fig-005897,lor038,100.0,yes
fig-005894,lor039,90.0,yes
fig-005896,lor040,100.0,yes
fig-005893,lor041,100.0,yes
fig-001592,lor042,100.0,yes
fig-005932,lor043,95.0,yes
fig-005931,lor044,100.0,yes
fig-005935,lor045,100.0,yes
fig-005934,lor046,100.0,yes
fig-005930,lor047,100.0,yes
fig-000010,sw0433,85.5,yes
fig-003988,sw0434,100.0,yes
fig-000001,tls070,85.5,yes
fig-003420,lor031,90.0,yes
fig-000873,lor030,100.0,yes
fig-011619,lor048,90.0,yes
fig-005932,lor032,95.0,yes
fig-005891,lor051,100.0,yes
fig-005892,lor050,100.0,yes
fig-005890,lor052,100.0,yes
fig-005888,lor049,100.0,yes
fig-000865,lor053,95.0,yes
fig-005904,lor054,100.0,yes
fig-005903,lor055,90.0,yes
fig-005906,lor056,100.0,yes
fig-000005,hol024,85.5,yes
fig-006805,hol025,88.1,yes
fig-000004,hol026,85.5,yes
fig-000003,hol027,85.5,yes
fig-007009,gs001,100.0,yes
fig-014997,gs002,90.0,yes
fig-000048,col129,85.5,yes
fig-000048,col130,85.5,yes
fig-008775,col131,90.0,yes
fig-000491,col132,90.0,yes
fig-000885,col133,90.0,yes
fig-000052,col134,85.5,yes
fig-000022,col135,90.0,yes
fig-001001,col136,90.0,yes
fig-008774,col137,90.0,yes
fig-000048,col138,85.5,yes
fig-000945,col139,90.0,yes
fig-000048,col140,85.5,yes
fig-000948,col141,90.0,yes
fig-000502,col142,90.0,yes
fig-008773,col143,90.0,yes
fig-000048,col144,85.5,yes
fig-002115,gs003,85.5,yes
fig-014997,gs010,90.0,yes
fig-007007,gs011,100.0,yes
fig-007010,gs012,100.0,yes
fig-003991,sw0435,100.0,yes
fig-000010,sw0436,85.5,yes
fig-000007,sw0437,85.5,yes
fig-003975,sw0438,90.0,yes
fig-000007,sw0439,85.5,yes
fig-000056,sw0440,85.5,yes
fig-014997,gs006,90.0,yes
fig-007012,gs008,100.0,yes
fig-014997,gs007,90.0,yes
fig-014997,gs013,90.0,yes
fig-000007,frnd032,85.5,yes
fig-000007,frnd033,85.5,yes
fig-007008,gs009,100.0,yes
fig-007005,gs005,100.0,yes
fig-007000,gs004,100.0,yes
fig-000865,lor026,90.0,yes
fig-014318,cas515,86.2,yes
fig-000007,sw0441,85.5,yes
fig-000061,sw0442,85.5,yes
fig-000010,sh0047,85.5,yes
fig-000019,sh0049,85.5,yes
fig-000032,sh0050,85.5,yes
fig-000010,sw0443,85.5,yes
fig-000056,sw0444,85.5,yes
fig-001275,tnt002,85.5,yes
fig-001363,tnt003,100.0,yes
fig-003335,tnt004,100.0,yes
fig-003320,tnt005,90.0,yes
fig-011686,tnt006,90.0,yes
fig-004896,sh0051,100.0,yes
fig-004894,sh0052,100.0,yes
fig-004893,sh0053,100.0,yes
fig-004895,sh0054,100.0,yes
fig-000007,sw0445,85.5,yes
fig-000061,sh0055,85.5,yes
fig-004898,sh0056,100.0,yes
fig-003828,sw0456,87.4,yes
fig-001137,sw0457,95.0,yes
fig-000898,sw0458,90.0,yes
fig-015317,sw0455,90.0,yes
fig-003362,tnt007,100.0,yes
fig-003328,tnt008,90.0,yes
fig-003364,tnt009,97.4,yes
fig-003365,tnt010,100.0,yes
fig-003320,tnt011,90.0,yes
fig-005875,cty0344,88.9,yes
fig-001363,tnt012,90.0,yes
fig-000003,sw0446,85.5,yes
fig-000061,sw0447,85.5,yes
fig-003966,sw0448,100.0,yes
fig-000510,sw0449,85.5,yes
fig-004005,sw0450,90.0,yes
fig-014293,sw0452,90.0,yes
fig-000007,sw0453,85.5,yes
fig-003984,sw0454,100.0,yes
fig-000004,sw0451,85.5,yes
fig-003336,tnt014,100.0,yes
fig-003328,tnt015,100.0,yes
fig-003329,tnt016,100.0,yes
fig-001275,tnt017,85.5,yes
fig-003331,tnt018,100.0,yes
fig-012439,tnt013,100.0,yes
fig-000005,cty0342,85.5,yes
fig-000005,cty0343,85.5,yes
fig-000007,frnd034,85.5,yes
fig-000007,frnd035,85.5,yes
fig-000003,frnd036,85.5,yes
fig-000003,frnd037,85.5,yes
fig-000005,cty0345,85.5,yes
fig-000003,cty0346,85.5,yes
fig-000004,cty0347,85.5,yes
fig-000005,cty0348,85.5,yes
fig-000003,frnd038,85.5,yes
fig-003342,tnt020,91.0,yes
fig-004434,tnt019,85.5,yes
fig-000003,cty0349,85.5,yes
fig-000003,cty0350,85.5,yes
fig-000005,cty0351,85.5,yes
fig-004603,sh0057,90.0,yes
fig-000003,sh0048,85.5,yes
fig-004601,sh0059,91.3,yes
fig-002015,sh0060,100.0,yes
fig-001050,sh0061,90.0,yes
fig-001019,sh0058,100.0,yes
fig-003001,njo0071,90.9,yes
fig-000005,njo0072,85.5,yes
fig-000311,loc017,100.0,yes
fig-005636,loc018,90.0,yes
fig-005645,loc021,100.0,yes
fig-000007,loc014,85.5,yes
fig-005649,loc023,90.9,yes
fig-000010,loc024,85.5,yes
fig-005648,loc022,100.0,yes
fig-005651,loc019,91.0,yes
fig-005631,loc016,87.1,yes
fig-001868,loc015,100.0,yes
fig-002998,njo0076,91.3,yes
fig-000007,njo0074,85.5,yes
fig-000020,njo0075,85.5,yes
fig-000210,loc002,90.0,yes
fig-001179,loc003,100.0,yes
fig-000336,loc004,100.0,yes
fig-000007,loc005,85.5,yes
fig-005628,loc007,100.0,yes
fig-005654,loc008,90.0,yes
fig-001321,loc009,100.0,yes
fig-005626,loc010,90.0,yes
fig-000347,loc011,90.0,yes
fig-005633,loc012,90.0,yes
fig-000669,loc013,100.0,yes
fig-000007,dupmermaid01,85.5,yes
fig-000006,njo0073,85.5,yes
fig-000004,trn233,85.5,yes
fig-000004,cty0352,85.5,yes
fig-000004,trn234,85.5,yes
fig-000004,cty0353,85.5,yes
fig-000003,cty0354,85.5,yes
fig-000004,cty0355,85.5,yes
fig-005647,loc025,91.0,yes
fig-005654,loc026,100.0,yes
fig-005633,loc027,100.0,yes
fig-000772,sw0460,100.0,yes
fig-000898,sw0461,90.0,yes
fig-000142,sw0462,85.5,yes
fig-001101,sw0463,85.8,yes
fig-010455,sw0459,94.9,yes
fig-000003,twn171,85.5,yes
fig-000004,twn172,85.5,yes
fig-000007,frnd039,85.5,yes
fig-000004,47394pb151,85.5,yes
fig-001157,47394pb152,90.0,yes
fig-000004,47394pb153,85.5,yes
fig-000003,47205pb025,85.5,yes
fig-000019,njo0077,85.5,yes
fig-002574,njo0078,90.0,yes
fig-000009,njo0079,85.5,yes
fig-002997,njo0080,91.3,yes
fig-000007,frnd040,85.5,yes
fig-000005,cty0356,85.5,yes
fig-000007,cty0357,85.5,yes
fig-000007,cty0358,85.5,yes
fig-000004,twn173,85.5,yes
fig-000004,twn174,85.5,yes
fig-000004,frnd041,85.5,yes
fig-000061,gen047,85.5,yes
fig-011686,tnt021,90.0,yes
fig-000600,47394pb154,85.5,yes
fig-001475,47394pb155,85.5,yes
fig-000033,sh0062,85.5,yes
fig-001521,sh0063,95.0,yes
fig-000005,sh0064,85.5,yes
fig-000007,cty0359,85.5,yes
fig-000004,cty0360,85.5,yes
fig-000030,cty0361,85.5,yes
fig-000030,cty0362,85.5,yes
fig-000010,cty0363,85.5,yes
fig-000030,cty0364,85.5,yes
fig-000004,47205pb026,85.5,yes
fig-008219,pln172,88.0,yes
fig-000004,cty0365,85.5,yes
fig-000004,cty0366,85.5,yes
fig-006691,jbr001a,88.3,yes
fig-000005,cty0367,85.5,yes
fig-000004,cty0368,85.5,yes
fig-010071,tls071,90.0,yes
fig-000001,tls072,85.5,yes
fig-000004,cty0369,85.5,yes
fig-000004,hol015,85.5,yes
fig-000003,hol016,85.5,yes
fig-000775,twn181,85.5,yes
fig-004880,twn177,90.0,yes
fig-000001,twn178,85.5,yes
fig-001263,twn179,90.0,yes
fig-000306,twn180,85.5,yes
fig-000077,twn176,85.5,yes
fig-000004,twn175,85.5,yes
fig-000004,cas280a,85.5,yes
fig-000004,47394pb156,85.5,yes
fig-000004,47394pb157,85.5,yes
fig-000826,loc006,91.2,yes
fig-009557,cty0370,90.1,yes
fig-000005,cty0371,85.5,yes
fig-000005,cty0372,85.5,yes
fig-000004,cty0373,85.5,yes
fig-000004,cty0374,85.5,yes
fig-004892,sh0065,95.7,yes
fig-004890,sh0066,90.0,yes
fig-004891,sh0067,90.0,yes
fig-000032,njo0081,85.5,yes
fig-000005,njo0082,85.5,yes
fig-000004,twn182,85.5,yes
fig-000003,twn183,85.5,yes
fig-000003,twn184,85.5,yes
fig-000001,tls074,85.5,yes
fig-001071,tls075,90.0,yes
fig-000001,tls076,85.5,yes
fig-000030,cty0375,85.5,yes
fig-000030,cty0376,85.5,yes
fig-000030,cty0377,85.5,yes
fig-000030,cty0378,85.5,yes
fig-000004,cty0379,85.5,yes
fig-000003,cty0380,85.5,yes
fig-000005,cty0381,85.5,yes
fig-000838,tlr001,90.0,yes
fig-011608,sh0069,90.0,yes
fig-004884,sh0068,93.9,yes
fig-005018,sh0070,90.0,yes
fig-004885,sh0071,100.0,yes
fig-000001,tls073,85.5,yes
fig-004886,sh0072,92.3,yes
fig-000061,sh0073,85.5,yes
fig-005018,sh0074,90.0,yes
fig-000004,hol017,85.5,yes
fig-000004,cty0383,85.5,yes
fig-011203,sw0464,95.0,yes
fig-000004,47394pb158,85.5,yes
fig-000004,47394pb159,85.5,yes
fig-005937,lor057,95.0,yes
fig-000004,sw0465,85.5,yes
fig-003427,aqu012a,90.0,yes
fig-000010,aqu013a,85.5,yes
fig-000010,aqu014a,85.5,yes
fig-000005,sh0025a,85.5,yes
fig-001014,cty0384,90.0,yes
fig-000291,tlr002,90.0,yes
fig-005168,tlr003,100.0,yes
fig-005165,tlr004,100.0,yes
fig-005166,tlr005,100.0,yes
fig-002750,tlr006,100.0,yes
fig-005174,tlr007,100.0,yes
fig-005169,tlr008,100.0,yes
fig-005175,tlr009,100.0,yes
fig-005176,tlr010,95.0,yes
fig-000291,tlr012,90.0,yes
fig-005171,tlr013,100.0,yes
fig-005173,tlr014,100.0,yes
fig-005172,tlr015,100.0,yes
fig-005170,tlr016,100.0,yes
fig-005180,tlr011,100.0,yes
fig-005178,tlr018,100.0,yes
fig-005179,tlr017,100.0,yes
fig-000010,sh0019a,85.5,yes
fig-000211,col145,85.5,yes
fig-000048,col146,85.5,yes
fig-000952,col147,90.0,yes
fig-000023,col148,90.0,yes
fig-000047,col149,90.0,yes
fig-000211,col150,85.5,yes
fig-000955,col151,90.0,yes
fig-000048,col152,85.5,yes
fig-000694,col153,90.0,yes
fig-001016,col154,90.0,yes
fig-000211,col155,85.5,yes
fig-000957,col156,90.0,yes
fig-000708,col157,90.0,yes
fig-000953,col158,90.0,yes
fig-000211,col159,85.5,yes
fig-000958,col160,90.0,yes
fig-000211,col161,85.5,yes
fig-000003,cty0005a,85.5,yes
fig-004374,tlr019,90.0,yes
fig-004374,tlr020,90.0,yes
fig-004374,tlr021,90.0,yes
fig-000421,gen048,85.5,yes
fig-005017,sh0075,90.0,yes
fig-004911,sh0076,90.0,yes
fig-000227,sh0077,90.0,yes
fig-004911,sh0078,100.0,yes
fig-004903,sh0079,100.0,yes
fig-004899,sh0080,100.0,yes
fig-004902,sh0081,100.0,yes
fig-001397,col162,100.0,yes
fig-000005,cty0382,85.5,yes
fig-000010,sw0466,85.5,yes
fig-000247,frnd042,85.5,yes
fig-000007,frnd043,85.5,yes
fig-000003,frnd044,85.5,yes
fig-000007,sw0467,85.5,yes
fig-000010,sw0468,85.5,yes
fig-003977,sw0469,100.0,yes
fig-000005,sw0471,85.5,yes
fig-004023,sw0472,93.6,yes
fig-003800,sw0473,100.0,yes
fig-004022,sw0474,100.0,yes
fig-000020,sw0475,85.5,yes
fig-004019,sw0476,100.0,yes
fig-004017,sw0477,100.0,yes
fig-000054,sw0478,85.5,yes
fig-004162,sw0479,85.5,yes
fig-004012,sw0480,100.0,yes
fig-000007,sw0481,85.5,yes
fig-000005,sw0482,85.5,yes
fig-004009,sw0483,100.0,yes
fig-000007,sw0485,85.5,yes
fig-004008,sw0486,100.0,yes
fig-004011,sw0487,90.0,yes
fig-012927,sw0488,85.5,yes
fig-000005,sw0489,85.5,yes
fig-000053,sw0490,85.5,yes
fig-000007,sw0491,85.5,yes
fig-004005,sw0492,90.0,yes
fig-000932,sw0493,90.0,yes
fig-004000,sw0494,90.0,yes
fig-000005,cas516,85.5,yes
fig-000005,cas517,85.5,yes
fig-000005,cas520,85.5,yes
fig-000003,cas521,85.5,yes
fig-000004,cas522,85.5,yes
fig-000005,cas523,85.5,yes
fig-000004,cas524,85.5,yes
fig-000004,cas525,85.5,yes
fig-000003,cas526,85.5,yes
fig-000007,cas527,85.5,yes
fig-000005,cas528,85.5,yes
fig-000005,cas529,85.5,yes
fig-000003,cas530,85.5,yes
fig-000005,cas531,85.5,yes
fig-000005,cas532,85.5,yes
fig-000147,sh0082,100.0,yes
fig-005269,lor058,100.0,yes
fig-000612,lor059,90.0,yes
fig-005248,lor060,90.0,yes
fig-010942,lor061,90.0,yes
fig-015131,lor062,90.0,yes
fig-005186,lor063,94.1,yes
fig-005189,lor064,90.0,yes
fig-005188,lor065,95.0,yes
fig-000007,cas533,85.5,yes
fig-008777,cas534,90.0,yes
fig-000005,cas535,85.5,yes
fig-000005,cas536,85.5,yes
fig-000005,cas537,85.5,yes
fig-005185,lor066,95.0,yes
fig-000004,cty0385,85.5,yes
fig-000004,cty0386,85.5,yes
fig-000005,cty0387,85.5,yes
fig-005195,lor067,100.0,yes
fig-005187,lor068,90.0,yes
fig-005196,lor069,100.0,yes
fig-005197,lor070,100.0,yes
fig-005193,lor071,87.5,yes
fig-000227,sh0083,90.0,yes
fig-000001,tls077,85.5,yes
fig-000001,tls078,85.5,yes
fig-000001,tls079,85.5,yes
fig-000004,cty0388,85.5,yes
fig-000003,cty0389,85.5,yes
fig-000003,cty0390,85.5,yes
fig-000003,cty0391,85.5,yes
fig-000003,frnd045,85.5,yes
fig-000003,frnd046,85.5,yes
fig-000007,frnd047,85.5,yes
fig-000004,cty0392,85.5,yes
fig-000003,cty0393,85.5,yes
fig-000005,cty0394,85.5,yes
fig-004000,sw0495,88.5,yes
fig-000001,tls082,85.5,yes
fig-000001,tls081,85.5,yes
fig-000001,tls080,85.5,yes
fig-000003,47394pb160,85.5,yes
fig-000003,47394pb161,85.5,yes
fig-000003,cty0395,85.5,yes
fig-000003,cty0396,85.5,yes
fig-000003,chef021,85.5,yes
fig-000004,cty0397,85.5,yes
fig-000005,cty0398,85.5,yes
fig-000005,cty0399,85.5,yes
fig-006546,cty0400,90.0,yes
fig-000004,cty0401,85.5,yes
fig-000005,cty0402,85.5,yes
fig-000004,cty0404,85.5,yes
fig-000004,cty0405,85.5,yes
fig-000003,cty0403,85.5,yes
fig-000004,wc001s,85.5,yes
fig-000004,twn185,85.5,yes
fig-008346,twn186,85.6,yes
fig-004556,cty0406,90.0,yes
fig-000007,cty0407,85.5,yes
fig-000004,pln173,85.5,yes
fig-000019,cty0408,85.5,yes
fig-000029,cty0409,85.5,yes
fig-000005,cty0410,85.5,yes
fig-000061,cty0411,85.5,yes
fig-001327,cty0412,90.0,yes
fig-000915,cty0413,90.0,yes
fig-000061,cty0414,85.5,yes
fig-004556,cty0415,90.0,yes
fig-000061,cty0416,85.5,yes
fig-000029,cty0417,85.5,yes
fig-000005,cty0418,85.5,yes
fig-000077,85863pb098,85.5,yes
fig-000077,85863pb099,85.5,yes
fig-000077,85863pb100,85.5,yes
fig-005268,lor072,100.0,yes
fig-000010,lor073,85.5,yes
fig-005269,lor074,90.0,yes
fig-009645,cty0419,90.7,yes
fig-000004,cty0420,85.5,yes
fig-000005,cty0421,85.5,yes
fig-000005,cty0422,85.5,yes
fig-003997,sw0496,100.0,yes
fig-000010,sw0497,85.5,yes
fig-003998,sw0498,90.1,yes
fig-003994,sw0499,100.0,yes
fig-006546,sw0500,90.0,yes
fig-003992,sw0501,100.0,yes
fig-000061,sw0502,85.5,yes
fig-000004,twn188,85.5,yes
fig-000003,twn187,85.5,yes
fig-000898,cty0423,90.0,yes
fig-000005,cty0424,85.5,yes
fig-000003,sw0465a,85.5,yes
fig-000007,frnd048,85.5,yes
fig-007003,gs014,100.0,yes
fig-007001,gs015,100.0,yes
fig-000001,tls083,85.5,yes
fig-000001,tls084,85.5,yes
fig-000001,tls085,85.5,yes
fig-001491,sw0503,100.0,yes
fig-000007,sw0467b,85.5,yes
fig-007480,gen051,90.0,yes
fig-000010,loc028,85.5,yes
fig-007405,cty0425,85.8,yes
fig-000019,idea001,85.5,yes
fig-005820,idea002,90.0,yes
fig-015511,gen052,90.0,yes
fig-016004,gen053,100.0,yes
fig-001126,loc029,100.0,yes
fig-005655,loc030,100.0,yes
fig-000017,loc031,100.0,yes
fig-000033,loc032,85.5,yes
fig-005656,loc033,91.2,yes
fig-000003,cty0426,85.5,yes
fig-005568,cty0427,90.0,yes
fig-000004,cty0428,85.5,yes
fig-000007,loc034,85.5,yes
fig-000017,loc035,90.0,yes
fig-005642,loc036,75.0,no
fig-000003,frnd050,85.5,yes
fig-000007,frnd049,85.5,yes
fig-000003,frnd051,85.5,yes
fig-000007,loc037,85.5,yes
fig-000010,loc038,85.5,yes
fig-005639,loc039,100.0,yes
fig-001323,loc040,100.0,yes
fig-006550,mba004,90.0,yes
fig-006549,mba005,90.0,yes
fig-006548,mba006,90.0,yes
fig-005655,loc041,90.0,yes
fig-000053,loc042,85.5,yes
fig-000347,loc043,90.0,yes
fig-000010,loc044,85.5,yes
fig-005636,loc045,100.0,yes
fig-000211,col163,85.5,yes
fig-000211,col164,85.5,yes
fig-000080,col165,85.5,yes
fig-000211,col166,85.5,yes
fig-000968,col167,90.0,yes
fig-000004,col168,85.5,yes
fig-013084,col169,90.0,yes
fig-000048,col170,85.5,yes
fig-000518,col171,90.0,yes
fig-000048,col172,85.5,yes
fig-000211,col173,85.5,yes
fig-000536,col174,90.0,yes
fig-000959,col175,90.0,yes
fig-000048,col176,85.5,yes
fig-000211,col177,85.5,yes
fig-000543,col178,90.0,yes
fig-000005,cas518a,85.5,yes
fig-000003,sh0072a,85.5,yes
fig-000003,soc008s01,85.5,yes
fig-000004,hol018,85.5,yes
fig-000004,hol019,85.5,yes
fig-002522,sw0504,85.5,yes
fig-000005,sw0505,85.5,yes
fig-003938,sw0508,100.0,yes
fig-000007,sw0509,85.5,yes
fig-000005,frnd052,85.5,yes
fig-005279,hol020,90.0,yes
fig-000005,sw0513,85.5,yes
fig-002545,sw0510,72.0,no
fig-000007,sw0511,85.5,yes
fig-006029,pi142,90.0,yes
fig-000010,pi143,85.5,yes
fig-005562,pi144,98.1,yes
fig-005561,pi145,98.4,yes
fig-003935,sw0512,88.7,yes
fig-003541,sw0217a,87.9,yes
fig-002351,frnd042a,95.0,yes
fig-000010,sw0514,85.5,yes
fig-001208,sw0506,90.0,yes
fig-000796,sw0507,85.5,yes
fig-001315,loc046,100.0,yes
fig-000898,cty0429,90.0,yes
fig-000005,cty0430,85.5,yes
fig-000004,cty0431,85.5,yes
fig-000030,cty0432,85.5,yes
fig-000007,cty0433,85.5,yes
fig-000007,47394pb162,85.5,yes
fig-000007,47394pb163,85.5,yes
fig-010486,47205pb027,85.5,yes
fig-013593,47394pb164,90.0,yes
fig-000004,cty0434,85.5,yes
fig-000003,cty0435,85.5,yes
fig-006029,hol021,90.0,yes
fig-000004,cty0436,85.5,yes
fig-000003,47205pb028,85.5,yes
fig-000004,47394pb165,85.5,yes
fig-000007,frnd053,85.5,yes
fig-000003,frnd054,85.5,yes
fig-000010,85863pb101,85.5,yes
fig-000010,85863pb102,85.5,yes
fig-000010,85863pb103,85.5,yes
fig-000010,85863pb104,85.5,yes
fig-000010,85863pb105,85.5,yes
fig-001050,85863pb106,90.0,yes
fig-000010,85863pb107,85.5,yes
fig-000010,85863pb108,85.5,yes
fig-000004,47394pb166,85.5,yes
fig-000003,hol022,85.5,yes
fig-000004,hol023,85.5,yes
fig-000004,pln174,85.5,yes
fig-011686,tnt022,90.0,yes
fig-000001,tls086,85.5,yes
fig-010448,sw0211a,90.0,yes
fig-000004,cty0437,85.5,yes
fig-000003,cty0438,85.5,yes
fig-000004,cty0439,85.5,yes
fig-000004,cty0440,85.5,yes
fig-000004,cty0441,85.5,yes
fig-000003,cty0442,85.5,yes
fig-000004,cty0443,85.5,yes
fig-000004,cty0444,85.5,yes
fig-000004,cty0445,85.5,yes
fig-000003,sw0515,85.5,yes
fig-000005,hol028,85.5,yes
fig-000004,hol029,85.5,yes
fig-001319,spd005a,90.0,yes
fig-000004,hol030,85.5,yes
fig-000004,hol031,85.5,yes
fig-016229,sh0084,90.0,yes
fig-000003,hol032,85.5,yes
fig-000049,tlm008,85.5,yes
fig-000021,tlm009,85.5,yes
fig-000049,tlm015,85.5,yes
fig-000049,tlm005,85.5,yes
fig-000049,tlm012,85.5,yes
fig-000021,tlm010,85.5,yes
fig-007024,tlm002,90.0,yes
fig-000049,tlm001,85.5,yes
fig-000021,tlm016,85.5,yes
fig-000049,tlm004,85.5,yes
fig-000049,tlm007,85.5,yes
fig-000049,tlm011,85.5,yes
fig-000040,tlm003,85.5,yes
fig-000045,tlm013,85.5,yes
fig-000049,tlm006,85.5,yes
fig-000049,tlm014,85.5,yes
fig-000004,hol033,85.5,yes
fig-010456,sw0516,100.0,yes
fig-000010,sw0517,85.5,yes
fig-000005,sw0446a,85.5,yes
fig-000053,loc047,85.5,yes
fig-003541,sw0527,87.9,yes
fig-000003,sw0525,85.5,yes
fig-005907,lor075,100.0,yes
fig-005909,lor076,100.0,yes
fig-005908,lor077,100.0,yes
fig-005923,lor078,100.0,yes
fig-005924,lor079,100.0,yes
fig-005922,lor080,95.0,yes
fig-005912,lor081,100.0,yes
fig-001090,lor087,100.0,yes
fig-005913,lor082,90.0,yes
fig-005914,lor090,92.3,yes
fig-005920,lor085,100.0,yes
fig-001260,lor086,100.0,yes
fig-000145,lor084,100.0,yes
fig-005921,lor083,86.6,yes
fig-005911,lor088,100.0,yes
fig-005910,lor089,91.1,yes
fig-000004,4943pb011a,85.5,yes
fig-000010,sh0085,85.5,yes
fig-004630,sh0086,100.0,yes
fig-000007,frnd055,85.5,yes
fig-000003,frnd056,85.5,yes
fig-000003,frnd058,85.5,yes
fig-000061,frnd059,85.5,yes
fig-000003,frnd060,85.5,yes
fig-000003,chef022,85.5,yes
fig-000004,cty0447,85.5,yes
fig-000004,47394pb167,85.5,yes
fig-000004,cty0448,85.5,yes
fig-000030,cty0449,85.5,yes
fig-000010,sw0526,85.5,yes
fig-004029,sw0534,95.0,yes
fig-000005,sw0520,85.5,yes
fig-012447,sw0521,90.0,yes
fig-000007,sw0519,85.5,yes
fig-000007,sw0518,85.5,yes
fig-000007,sw0522,85.5,yes
fig-000007,sw0523,85.5,yes
fig-000007,sw0524,85.5,yes
fig-004028,sw0535,86.7,yes
fig-004025,sw0536,100.0,yes
fig-010457,sw0533,95.1,yes
fig-000053,sw0532,85.5,yes
fig-000007,sw0528,85.5,yes
fig-004042,sw0530,100.0,yes
fig-004040,sw0540,87.4,yes
fig-000007,sw0537,85.5,yes
fig-000010,sw0538,85.5,yes
fig-000048,sw0542,85.5,yes
fig-000007,sw0531,85.5,yes
fig-000061,sw0541,85.5,yes
fig-000010,sw0539,85.5,yes
fig-013694,sw0543,90.0,yes
fig-001147,sw0544,90.0,yes
fig-000010,sw0545,85.5,yes
fig-000009,sh0087,100.0,yes
fig-005012,sh0088,92.7,yes
fig-000007,sh0089,85.5,yes
fig-000007,cty0450,85.5,yes
fig-001149,cty0451,90.0,yes
fig-000005,cty0452,85.5,yes
fig-000004,pln175,85.5,yes
fig-000007,frnd061,85.5,yes
fig-010623,col038a,95.0,yes
fig-016375,col037a,90.0,yes
fig-000003,frnd062,85.5,yes
fig-000007,cty0453,85.5,yes
fig-000005,cty0454,85.5,yes
fig-000005,cty0455,85.5,yes
fig-001910,tlm017,90.0,yes
fig-000005,tlm018,85.5,yes
fig-000007,frnd063,85.5,yes
fig-000005,sw0529,85.5,yes
fig-000007,dp001,85.5,yes
fig-001370,dp002,90.0,yes
fig-001461,dp003,90.0,yes
fig-000003,dp004,85.5,yes
fig-000003,dp005,85.5,yes
fig-000004,cty0456,85.5,yes
fig-000007,cty0457,85.5,yes
fig-000007,cty0458,85.5,yes
fig-000003,frnd064,85.5,yes
fig-000003,47394pb168,85.5,yes
fig-000004,47394pb169,85.5,yes
fig-000004,cty0461,85.5,yes
fig-000004,cty0460,85.5,yes
fig-000004,cty0459,85.5,yes
fig-000007,frnd065,85.5,yes
fig-002167,tlm023,100.0,yes
fig-002168,tlm024,100.0,yes
fig-000007,tlm025,85.5,yes
fig-000004,twn189,85.5,yes
fig-000003,twn190,85.5,yes
fig-000951,twn191,90.0,yes
fig-000003,twn192,85.5,yes
fig-002233,twn193,85.5,yes
fig-001149,cty0462,90.0,yes
fig-000007,cty0463,85.5,yes
fig-000005,cty0464,85.5,yes
fig-000005,cty0465,85.5,yes
fig-003004,njo0083,100.0,yes
fig-003003,njo0084,100.0,yes
fig-000061,njo0085,85.5,yes
fig-003005,njo0086,91.2,yes
fig-000007,dp006,85.5,yes
fig-003492,dp007,95.0,yes
fig-000053,loc048,85.5,yes
fig-000006,njo0087,85.5,yes
fig-013793,njo0088,90.0,yes
fig-000004,sp053a,85.5,yes
fig-000065,sp054b,90.0,yes
fig-010942,sw0475a,90.0,yes
fig-000005,tlm026,85.5,yes
fig-001910,tlm027,90.0,yes
fig-002162,tlm028,100.0,yes
fig-006655,tlm077,90.0,yes
fig-000004,cty0466,85.5,yes
fig-000004,cty0467,85.5,yes
fig-000004,cty0468,85.5,yes
fig-000004,cty0469,85.5,yes
fig-002169,tlm031,100.0,yes
fig-002170,tlm032,100.0,yes
fig-002171,tlm033,100.0,yes
fig-000007,sw0441a,85.5,yes
fig-000072,njo0089,85.5,yes
fig-000072,njo0090,85.5,yes
fig-000932,rac051s,90.0,yes
fig-000005,rac052s,85.5,yes
fig-000038,rac053s,85.5,yes
fig-002163,tlm034,100.0,yes
fig-002166,tlm035,100.0,yes
fig-002165,tlm036,100.0,yes
fig-002164,tlm037,90.0,yes
fig-000072,njo0091,85.5,yes
fig-002508,njo0092,92.3,yes
fig-003060,njo0093,100.0,yes
fig-002174,tlm038,100.0,yes
fig-002173,tlm039,100.0,yes
fig-002172,tlm040,100.0,yes
fig-002179,tlm019,100.0,yes
fig-002178,tlm020,100.0,yes
fig-002177,tlm021,100.0,yes
fig-002183,tlm022,100.0,yes
