bricklink_minifig_id,avg_price,min_price,max_price
sw0499,168.9204,89.8442,544.9801
sw0500,209.1675,108.9236,544.9801
sw0501,107.5223,26.9910,175.0000
sw0502,40.0941,19.9640,145.1700
sw0504,104.0148,60.0000,280.0499
sw0505,6.7153,1.6071,59.9900
sw0508,9.1597,3.4066,31.8600
sw0509,33.3018,19.8478,106.2200
sw0510,93.2790,52.2702,280.0000
sw0511,18.5935,7.9153,75.4600
sw0512,7.7340,1.1097,40.3500
sw0513,12.6209,8.5331,39.0300
sw0515,47.1235,24.6598,173.4300
sw0516,9.1943,2.9500,40.3100
sw0518,16.0725,7.5927,134.8926
sw0519,16.6769,6.5153,99.9500
sw0520,4.1219,0.9643,17.3900
sw0521,6.6306,2.9048,35.0000
sw0522,13.0483,4.6140,83.0555
sw0523,21.0068,8.1767,122.9263
sw0524,23.4954,6.4912,80.0000
sw0525,12.6760,5.8096,27.4800
sw0526,13.4846,4.0625,81.3900
sw0527,3.3877,0.5841,39.5000
sw0527a,2.8852,0.4900,39.9900
sw0528,51.3791,21.0258,252.1300
sw0529,4.3604,1.7033,26.3900
sw0530,13.6473,7.4250,49.9900
sw0531,59.2865,23.3503,401.0100
sw0532,4.2132,1.0000,32.6600
sw0533,7.8856,4.7739,18.0000
sw0534,7.7154,2.7252,65.8200
sw0535,8.7041,2.0000,53.4313
sw0536,19.8603,9.3448,80.0200
sw0537,62.5550,29.4479,215.1800
sw0538,26.5150,10.0000,149.1900
sw0539,4.8526,1.7522,29.9900
sw0540,41.0061,11.0000,149.6300
sw0541,15.0591,4.4680,79.6500
sw0542,18.2258,9.4664,103.6500
sw0543,4.0894,1.4900,59.9900
sw0544,5.8142,0.9900,18.8028
sw0545,5.4003,2.0000,28.1700
sw0546,25.4861,8.3052,76.2900
sw0547,505.5278,327.0289,1200.0000
sw0550,6.8620,2.5417,31.0000
sw0551,5.0924,1.8155,30.6872
sw0552,9.2449,4.0000,40.0000
sw0553,14.9377,4.6724,41.7100
sw0554,9.9368,4.9900,42.0450
sw0555,62.6912,41.2154,172.4500
sw0556,21.0746,10.0870,93.1000
sw0557,12.9150,7.0500,38.9900
sw0558,27.7713,13.6262,107.1300
sw0559,107.3499,84.7847,137.1000
sw0560,6.6851,1.6071,25.0400
sw0561,19.0158,10.4885,68.4000
sw0562,28.8184,12.7590,109.9900
sw0565,11.8417,3.4751,50.3400
sw0566,5.9979,1.4524,25.7300
sw0567,5.1950,2.1071,32.0000
sw0568,6.7389,2.5698,46.7241
sw0569,6.8525,2.3362,75.9266
sw0570,39.2631,21.7789,141.0000
sw0571,44.1009,23.3503,181.0700
sw0572,21.9094,10.0000,84.1400
sw0573,11.6205,4.5572,33.5300
sw0574,13.7833,4.8671,100.0000
sw0575,117.6595,55.0000,464.2500
sw0576,22.5545,9.9900,88.1700
sw0577,288.9086,163.5145,910.3500
sw0578,4.9168,1.4893,76.2300
sw0579,14.3954,7.0086,33.0000
sw0580,14.2978,7.1615,71.6100
sw0581,4.9710,1.8155,29.9900
sw0582,18.0565,10.5129,77.5300
sw0583,4.5721,1.9385,19.8300
sw0584,14.6142,8.5674,57.0400
sw0585,6.9770,1.5000,59.0700
sw0586,21.9205,12.9935,90.7800
sw0587,1.5008,0.6269,3.5000
sw0589,18.9045,11.4584,56.9100
sw0590,7.7231,2.9048,34.3350
sw0591,4.4864,2.2396,18.3300
sw0592,15.7103,7.4291,83.0300
sw0593,45.7752,28.0000,162.7800
sw0594,13.5795,5.0000,79.4169
sw0595,9.5842,5.3200,33.0500
sw0600,7.3092,2.9086,59.0400
sw0601,12.6293,4.0000,67.4700
sw0602,17.3461,6.8131,67.6800
sw0603,6.9002,1.7500,32.0800
sw0604,6.4213,1.5000,59.9900
sw0605,12.6940,5.0108,40.8786
sw0606,12.2121,5.8405,77.0000
sw0607,4.9502,1.9900,75.9266
sw0608,10.3587,2.5000,45.5600
sw0609,17.2649,9.2157,94.2600
sw0610,149.2588,81.7559,960.0000
sw0611,9.4849,3.9496,39.1400
sw0612,5.4016,1.9123,33.7400
sw0613,9.2501,2.8976,46.0200
sw0614,7.6051,2.4996,151.8532
sw0615,33.8084,15.0000,151.3500
sw0616,29.0399,10.0000,396.1700
sw0617,5.0856,1.2200,22.6300
sw0618,8.2515,3.1250,58.8700
sw0619,6.6998,2.7233,25.3600
sw0620,5.3004,2.1786,19.8300
sw0621,3.8661,0.9461,58.6100
sw0622,43.1999,18.1551,151.4550
sw0623,12.5344,4.9900,52.2450
sw0624,9.0586,3.3713,30.7600
sw0625,37.3277,21.7500,147.0900
sw0626,11.7554,7.6391,36.1100
sw0627,8.1371,3.2000,48.9656
sw0628,14.1188,7.7159,52.5200
sw0629,37.1207,16.3534,144.0600
sw0630,13.8547,8.4282,41.0400
sw0632,64.7800,51.6539,145.5100
sw0633,73.6353,46.3291,221.8500
sw0634,9.9133,4.9054,20.0000
sw0634a,10.4424,5.0000,44.3100
sw0635,5.0546,1.7500,23.6500
sw0636,16.6162,5.9075,63.9750
sw0637,50.5343,26.1434,96.7000
sw0638,17.0811,7.2621,102.1890
sw0639,16.8494,4.9900,97.8413
sw0640,6.4415,2.4900,28.7700
sw0641,8.9418,4.6724,37.1500
sw0642,7.8221,4.8059,22.0000
sw0643,37.5356,22.4305,122.0800
sw0644,15.9735,9.5000,43.8300
sw0645,18.0196,9.9800,68.8700
sw0646,36.4879,18.6779,123.1200
sw0647,30.2141,13.0579,59.6913
sw0648,27.4244,11.9946,82.4400
sw0649,56.3235,30.7300,130.5900
sw0650,15.4307,8.7491,67.1100
sw0651,56.9801,26.0000,197.5600
sw0652,1.8745,0.5106,14.9900
sw0653,8.1015,2.9712,32.3500
sw0654,3.8228,1.8155,15.0000
sw0655,3.3204,0.9078,25.0000
sw0656,10.4056,2.0439,37.3300
sw0657,5.7445,2.4413,20.4393
sw0658,7.4689,3.3760,32.2400
sw0659,6.7120,1.5000,28.1400
sw0660,6.4574,1.4368,26.2800
sw0661,3.5859,0.9375,15.0000
sw0662,9.9755,4.6477,29.2025
sw0663,28.7010,17.4289,76.2700
sw0664,11.7076,4.9644,49.5300
sw0665,6.3077,1.9468,22.0900
sw0666,5.4952,2.4000,25.0000
sw0667,3.9605,1.6351,22.5000
sw0668,5.9149,1.0000,25.0000
sw0669,4.4064,2.1071,25.0000
sw0670,6.3269,1.7827,43.0300
sw0671,3.0564,0.7500,20.0000
sw0672,5.6565,2.4509,28.5700
sw0673,5.5923,2.4958,39.0000
sw0674,6.6407,2.1786,28.1700
sw0675,7.9387,3.0000,35.1300
sw0676,3.2876,0.5000,51.9200
sw0677,4.1184,0.6899,30.9600
sw0678,5.0063,1.6856,50.0000
sw0679,5.7225,3.2687,25.2600
sw0684,41.5729,14.5241,114.0900
sw0687,7.3482,3.3875,38.0000
sw0688,4.6277,1.9858,25.2000
sw0689,7.9932,3.6000,38.6900
sw0690,6.2583,3.2362,25.0000
sw0691,7.8104,1.2265,59.9900
sw0692,13.7556,6.9969,76.7800
sw0693,7.3192,3.4820,33.0900
sw0694,3.4394,1.0000,45.0000
sw0695,4.4759,1.4524,20.0000
sw0696,3.6748,1.5977,60.2400
sw0697,3.8054,1.6351,60.2400
sw0698,3.6881,1.5000,60.2400
sw0699,3.2144,1.1392,58.3000
sw0700,4.4837,1.5000,14.7675
sw0701,4.5027,1.7522,25.0000
sw0702,10.0855,3.9832,33.0000
sw0703,8.0084,2.1318,30.0000
sw0704,7.1907,2.5032,30.0000
sw0705,4.3159,1.7522,18.7800
sw0706,6.3327,1.7000,29.6000
sw0707,8.0765,2.3362,38.9500
sw0708,5.0245,2.3362,39.9900
sw0709,8.0525,1.5000,30.7400
sw0710,6.4056,2.4100,45.9900
sw0711,16.5535,5.0915,88.6600
sw0712,6.9413,4.0884,20.0000
sw0713,5.0937,2.3438,30.6000
sw0714,4.0307,0.9800,35.9900
sw0715,6.3977,3.0971,21.7800
sw0716,7.3143,3.1340,26.8500
sw0717,15.4305,5.8038,60.3500
sw0718,9.9342,5.5000,38.3700
sw0719,17.8482,10.5077,53.5600
sw0720,3.7381,1.6340,20.0500
sw0721,4.6544,3.1977,8.1757
sw0722,10.8929,6.8131,47.1300
sw0723,5.2018,2.5935,19.8300
sw0724,36.0960,22.1426,50.0000
sw0725,43.9322,25.9500,80.1200
sw0726,45.3010,24.9500,94.9000
sw0727,10.5708,5.4505,33.3900
sw0728,40.9173,22.0000,113.9200
sw0729,144.8163,100.0000,337.6400
sw0730,22.2332,8.0000,84.0750
sw0731,81.5620,47.5392,184.6900
sw0734,5.2117,1.6030,23.6500
sw0735,34.7895,19.8460,76.8200
sw0736,30.3575,18.0000,70.3200
sw0737,8.1908,1.0714,28.0000
sw0738,11.6433,6.5359,27.1949
sw0739,10.4869,3.0000,34.9900
sw0740,9.0206,2.4900,30.3500
sw0741,51.9610,20.4393,184.0000
sw0742,12.8105,3.4360,58.7900
sw0743,18.3827,10.9918,48.6000
sw0744,31.6600,15.7000,125.3300
sw0745,96.2624,54.4429,305.3200
sw0746,66.5520,32.6447,256.0000
sw0747,78.6984,40.0000,339.2200
sw0748,32.6499,9.6322,80.3500
sw0749,65.6026,37.5167,211.2800
sw0750,55.7118,28.6540,142.2900
sw0751,7.0596,3.2703,39.9900
sw0752,20.4033,10.8931,76.1800
sw0753,6.2219,1.8000,22.2400
sw0754,7.8528,1.8000,25.6700
sw0755,8.2892,2.7000,35.0000
sw0756,10.0819,4.5000,43.2150
sw0757,8.0749,4.5313,23.2100
sw0758,74.8362,44.3879,201.3200
sw0759,347.5427,245.2717,842.0000
sw0762,4.3659,1.9632,13.4500
sw0763,6.3281,1.9285,41.1300
sw0768,30.4284,20.4393,95.7100
sw0769,9.1947,4.0879,39.6400
sw0770,111.6195,71.5240,358.8000
sw0771,6.1143,2.9048,16.3378
sw0772,10.3280,3.2500,18.0000
sw0773,50.8856,30.5167,136.1939
sw0774,79.4655,50.6308,261.7500
sw0775,65.7362,45.3596,194.4300
sw0776,5.2553,3.1272,15.0000
sw0777,9.7835,2.7252,42.7350
sw0778,4.7151,1.1681,40.0000
sw0779,17.7544,10.6674,56.2400
sw0780,14.1317,6.2500,46.2600
sw0781,59.8388,33.7129,205.2100
sw0782,40.1214,19.6320,156.8400
sw0783,14.5445,2.5285,56.9100
sw0784,5.3851,2.5000,14.5662
sw0785,4.8038,2.8125,24.5800
sw0786,15.8799,10.0000,40.0000
sw0787,43.0502,20.9090,153.6500
sw0788,4.2198,1.1681,25.0000
sw0789,22.3642,4.8000,87.2700
sw0790,19.7368,10.5000,80.5050
sw0791,50.9879,31.6272,147.8300
sw0792,12.3283,6.9900,30.7851
sw0793,8.2615,3.0000,34.9900
sw0794,19.0176,8.7072,78.0150
sw0795,13.5070,3.9063,55.0500
sw0796,36.5675,23.9821,152.6550
sw0797,8.2109,3.6310,35.1600
sw0798,22.4322,7.2621,53.5100
sw0798s,25.7607,14.6482,56.4200
sw0800,8.6849,4.3220,39.0150
sw0801,9.2312,3.5043,43.3000
sw0802,6.0567,3.3210,20.8700
sw0803,5.6314,2.7116,18.0000
sw0804,5.8574,2.6282,29.0000
sw0805,6.3140,3.0000,36.6800
sw0806,5.5711,3.0648,29.7200
sw0807,11.5622,2.5000,52.5200
sw0808,8.8390,2.1786,45.0000
sw0809,14.8435,9.6761,46.0100
sw0810,12.7393,2.9787,69.9100
sw0811,99.3635,43.5724,369.7200
sw0812,7.6852,2.4181,37.1700
sw0813,28.4896,14.0172,105.0400
sw0814,9.9168,3.5043,25.0000
sw0815,44.2131,26.7976,72.1303
sw0816,19.4674,11.0000,75.2850
sw0817,67.4994,34.6877,250.0800
sw0818,65.2773,39.9900,198.7200
sw0819,10.7151,4.3500,28.0000
sw0820,29.0073,11.8848,98.1600
sw0821,14.0364,8.1757,43.8400
sw0822,34.7010,13.6262,160.9600
sw0823,5.6029,2.7500,21.2200
sw0824,33.0755,17.2474,101.6000
sw0825,11.0798,5.8817,57.5400
sw0826,153.5858,81.7202,391.1300
sw0827,82.1579,50.1306,218.0800
sw0828,17.0975,7.2000,70.0100
sw0829,8.0798,2.5032,25.3900
sw0830,7.4873,2.7715,25.9576
sw0832,3.9223,1.6340,16.0000
sw0833,29.1029,11.9824,142.5600
sw0834,11.9917,4.7203,56.3400
sw0835,3.2135,1.4308,13.5581
sw0836,3.8729,1.7500,18.5000
sw0837,15.1498,5.0471,69.4900
sw0838,1.5189,0.6813,6.0000
sw0839,4.9451,2.2083,18.6500
sw0840,20.2859,7.9015,45.6300
sw0841,13.8791,8.6787,45.9100
sw0842,7.3843,4.2856,32.8700
sw0843,61.8139,36.6800,202.4300
sw0844,55.5256,27.9900,177.0400
sw0845,196.6175,101.6688,782.6000
sw0846,5.8066,3.4459,14.2051
sw0847,6.8436,4.2560,21.5300
sw0848,6.7679,3.4926,20.8700
sw0849,13.4168,6.7500,35.1300
sw0850,48.4070,28.7937,150.0000
sw0851,3.0208,1.1097,26.5000
sw0852,57.3037,36.3030,189.0700
sw0853,6.6019,3.4066,20.1800
sw0854,9.9388,3.0300,30.9600
sw0855,13.3368,5.8288,41.3200
sw0856,16.5283,6.3635,45.5560
sw0857,3.6926,0.9800,15.1400
sw0858,5.2103,1.7227,28.0000
sw0859,21.8169,11.3552,80.8200
sw0860,13.7213,7.0000,50.0800
sw0861,24.1948,15.1978,84.1100
sw0862,26.5851,14.0172,107.1300
sw0863,28.0250,16.8900,90.1600
sw0864,23.9567,13.3564,82.0500
sw0865,9.0850,3.5531,28.1400
sw0866,14.3338,8.1767,48.3500
sw0867,13.4282,10.0000,28.0000
sw0868,8.7489,4.6351,16.0000
sw0869,7.7995,4.4388,28.0000
sw0870,11.0665,4.6607,36.4200
sw0871,3.6381,1.7188,14.2600
sw0872,15.8343,6.8929,24.5272
sw0873,3.1245,1.7522,11.0000
sw0878,36.1234,20.5541,112.0620
sw0879,34.5326,19.6241,109.4700
sw0881,23.3977,14.9500,64.7000
sw0882,28.9778,18.5000,93.2100
sw0883,7.0299,3.5175,15.6334
sw0884,12.0927,4.7500,46.1400
sw0885,9.9127,2.5032,43.2500
sw0886,5.2295,2.2194,22.9100
sw0887,20.8126,6.5359,70.6000
sw0888,5.2683,2.5000,20.5500
sw0889,11.0500,5.0000,52.9100
sw0890,11.4783,5.7237,34.6800
sw0891,23.1914,11.6935,44.4864
sw0892,21.3070,8.6550,89.7800
sw0893,5.5562,3.0000,16.7300
sw0894,34.0668,24.0000,72.1303
sw0895,5.6372,2.9203,48.5700
sw0896,7.5340,3.5531,25.6000
sw0897,7.2051,3.5674,31.0000
sw0898,16.4998,11.3282,45.0000
sw0900,6.4449,4.0000,22.6100
sw0901,5.8780,2.3438,21.2200
sw0902,5.0474,2.6837,28.0000
sw0903,6.3160,3.4066,22.6100
sw0904,46.0907,29.0482,145.8100
sw0905,4.1772,1.6645,17.0400
sw0906,10.7550,3.4600,47.0700
sw0907,8.6519,5.6849,30.9700
sw0908,5.3623,2.7886,24.1200
sw0909,10.4400,5.8288,43.1500
sw0910,9.0752,2.7450,38.6100
sw0911,15.5423,7.8125,56.9800
sw0912,6.3895,3.8839,16.1800
sw0913,11.8243,5.7911,39.9900
sw0914,8.5935,4.4611,32.2300
sw0915,9.3455,3.5910,27.4800
sw0916,14.3841,3.2679,210.5800
sw0917,29.0707,9.9989,69.5100
sw0918,8.0378,3.5000,20.0000
sw0919,16.3450,9.1112,48.3500
sw0920,12.5483,5.6000,40.4100
sw0921,28.2106,14.7494,122.4300
sw0922,17.2878,9.5383,52.9400
sw0923,31.5826,20.1129,104.3500
sw0924,57.8059,33.3300,208.3500
sw0925,49.2725,29.2025,141.9100
sw0926,8.4375,5.1935,33.3900
sw0927,100.2640,55.4848,204.3250
sw0928,12.4877,6.3955,59.3600
sw0929,12.9329,7.7700,43.5200
sw0930,12.2868,6.3980,46.6500
sw0931,5.4506,2.8900,15.0000
sw0932,86.0400,57.0287,245.5700
sw0933,82.9021,66.3639,110.0000
sw0934,20.8887,11.6352,57.4000
sw0935,27.2357,14.0172,73.4200
sw0936,64.4762,46.6072,168.8600
sw0937,49.4546,35.5234,133.5300
sw0938,49.3456,32.2599,160.9400
sw0939,16.2273,4.9900,63.5400
sw0940,24.4056,14.3655,68.7000
sw0941,9.0318,5.4094,20.8700
sw0942,9.2827,4.9644,25.3600
sw0943,11.2787,5.1935,59.9900
sw0944,19.0356,8.0000,74.2950
sw0945,18.2117,12.2651,45.7900
sw0946,15.5842,8.1650,32.5500
sw0947,13.4351,8.4918,27.7000
sw0948,15.9780,10.6592,43.6200
sw0949,15.8702,10.8931,26.9066
sw0950,85.9321,37.7627,509.7600
sw0951,70.1168,43.5263,120.9500
sw0952,24.2025,11.9900,103.6500
sw0953,18.4209,9.5078,55.2000
sw0954,22.4063,14.0842,46.6500
sw0955,73.0640,43.6060,200.9800
sw0956,25.3272,13.9795,83.0600
sw0957,16.5712,7.2621,42.2700
sw0958,21.6941,7.7784,80.4800
sw0959,4.8740,2.1714,14.6100
sw0960,39.6383,16.1964,179.1600
sw0961,41.6601,29.0410,163.9500
sw0962,18.6414,9.2250,37.7372
sw0964,19.0083,10.0000,62.7900
sw0965,13.3063,4.9743,39.3000
sw0966,16.7102,8.9900,60.0000
sw0967,5.9712,3.6238,22.0000
sw0969,6.3428,2.9086,27.6800
sw0970,89.9100,44.9529,323.5800
sw0971,11.2417,5.2971,27.6698
sw0972,206.1024,106.4594,417.9500
sw0973,345.5050,209.9900,1075.0200
sw0974,38.0333,19.7882,89.9900
sw0975,11.7270,4.8000,66.2800
sw0976,401.7155,170.7871,737.6100
sw0977,146.1691,48.0000,1000.0000
sw0979,113.7065,70.0000,374.6400
sw0980,20.7102,11.6605,47.3100
sw0981,45.4620,28.0740,170.2594
sw0982,45.8776,21.2500,117.0100
sw0983,1.0496,0.3167,3.5500
sw0985,332.7921,332.7921,332.7921
sw0986,12.3553,6.3955,47.2800
sw0987,11.0831,6.4476,33.6400
sw0988,9.2848,3.0000,27.8100
sw0989,6.0558,2.2756,28.0700
sw0990,6.0290,2.9250,45.0000
sw0991,5.2349,2.3770,30.0000
sw0992,25.5872,14.8758,90.3100
sw0994,10.7887,6.3279,32.0000
sw0995,6.3453,2.1786,38.6800
sw0996,4.8301,2.1786,39.9199
sw0997b,5.5420,2.1786,24.9600
sw0998,3.4387,1.3698,15.8700
sw0999,16.1815,7.2422,41.6000
sw1000,12.5690,7.5095,37.2200
sw1001,4.6831,2.4530,18.6700
sw1002,18.8413,7.0313,69.9700
sw1003,58.3342,35.0314,95.3153
sw1004,1.8422,0.5724,6.0000
sw1005,2107.8919,1600.0000,3017.0600
sw1006,11.0970,7.0000,30.4000
sw1007,9.0448,3.4356,42.1200
sw1008,6.8863,4.1597,21.5600
sw1009,4.8749,1.6645,29.9793
sw1010,33.3483,20.6910,122.7200
sw1011,12.2689,5.0000,49.5450
sw1012,13.6427,8.5000,45.5300
sw1013,31.8226,21.7862,56.0000
sw1014,7.5691,5.0000,28.1400
sw1015,6.3620,3.0000,32.0000
sw1016,6.5182,3.7400,22.9600
sw1017,5.1460,2.7233,15.4400
sw1018,23.8401,9.5000,99.4350
sw1019,8.8132,3.8000,28.1700
sw1020,56.8474,35.9910,172.0600
sw1021,10.6953,5.8405,40.1800
sw1022,24.8974,14.5088,89.2400
sw1023,13.0064,8.5000,30.0000
sw1024,9.0293,3.6310,35.4800
sw1025,9.5126,5.0834,36.0000
sw1026,6.0503,3.3291,24.0000
sw1027,65.9878,22.3778,218.4300
sw1028,7.8100,2.9999,39.1200
sw1029,26.8835,14.5169,121.3900
sw1030,9.8352,5.0834,25.0000
sw1031,15.6913,7.9064,70.4250
sw1032,9.6258,5.4465,34.4400
sw1033,15.4745,10.3559,52.1400
sw1034,3.7858,0.0355,76.4900
sw1035,27.8180,11.6193,152.3500
sw1036,10.2302,5.1500,42.8400
sw1037,114.3048,67.7075,305.9500
sw1041,9.1942,1.6000,27.8600
sw1042,3.0187,0.6269,9.4350
sw1043,78.9931,40.8650,163.0000
sw1044,72.9688,45.3703,182.5400
sw1045,4.4700,1.9741,26.9400
sw1046,8.8440,5.7813,29.9900
sw1047,5.6437,3.1333,21.9100
sw1048,5.8046,1.9900,21.3200
sw1049,7.9449,3.5000,40.6035
sw1050,5.5236,2.8326,25.0050
sw1051,3.4199,1.2516,14.7675
sw1052,14.0930,4.6724,70.4500
sw1053,7.6195,3.3291,24.0000
sw1054,4.8914,2.1250,39.9900
sw1055,12.3590,5.0000,46.7241
sw1056,6.3620,3.4900,21.9100
sw1057,7.8380,3.0000,33.7300
sw1058,6.6367,2.9880,26.5200
sw1059,5.1588,2.4479,29.9900
sw1060,5.0797,2.1350,29.9900
sw1061,31.2643,19.8577,132.7000
sw1062,10.0886,4.7539,32.1800
sw1063,26.6210,18.3778,85.0000
sw1064,25.3542,12.9900,85.0000
sw1065,5.0007,1.7765,21.9150
sw1066,4.2057,1.9900,14.9900
sw1067,18.2882,10.5941,64.2100
sw1068,15.3897,8.0000,61.1400
sw1069,10.8830,7.1604,34.4400
sw1070,800.6050,726.2059,875.0041
sw1071,15.7574,7.1674,60.0000
sw1072,20.1056,9.3448,90.4700
sw1073,5.0454,2.9712,9.8121
sw1074,4.4715,1.4900,29.9900
sw1075,4.1991,1.6000,18.2850
sw1076,3.6910,1.3626,26.9900
sw1077,4.8057,2.0000,20.3850
sw1078,4.6978,2.1071,19.8600
sw1079,4.7981,2.5890,20.3100
sw1080,4.8557,2.0963,20.2650
sw1081,13.6100,7.3065,75.0283
sw1082,9.5747,1.5000,38.1750
sw1083,22.2240,8.0000,72.7700
sw1084,4.9739,2.3362,21.6450
sw1085,3.1179,0.6899,39.9900
sw1086,11.6532,6.3906,45.0000
sw1087,37.6386,22.7395,100.0000
sw1088,13.3985,5.8096,57.5100
sw1089,37.6571,21.0000,117.7000
sw1090,9.6650,5.0000,41.7750
sw1092,67.2371,44.6067,162.5900
sw1093,7.0578,3.4950,38.9900
sw1094,5.5565,2.1423,22.0000
sw1095,14.7434,6.0000,61.4300
sw1096,7.6909,1.8456,33.1650
sw1097,11.5839,3.1140,70.1600
sw1098,26.0060,19.5073,54.5048
sw1099,27.6606,18.4215,68.5100
sw1100,72.3755,35.0430,192.2900
sw1101,19.8716,10.0000,63.9900
sw1102,5.6372,3.0000,15.9700
sw1103,6.0859,3.0201,18.4800
sw1104,5.9241,2.9900,26.4150
sw1105,7.2236,3.8201,25.8800
sw1106,16.8845,8.7270,56.0000
sw1107,9.6455,5.2050,34.4400
sw1108,21.9159,14.1429,74.8500
sw1109,37.7941,19.9900,111.6200
sw1110,33.8974,18.8938,101.2100
sw1111,4.3614,1.3523,17.0000
sw1112,18.3075,7.0000,63.9900
sw1113,3.6446,0.6800,14.7675
sw1114,6.6604,3.0000,25.0000
sw1115,4.6190,2.1786,31.8800
sw1116,8.0289,3.3291,33.1200
sw1117,5.7748,2.4900,24.1000
sw1124,30.3471,19.3479,79.6500
sw1125,11.6460,6.9900,33.5300
sw1126,29.3242,17.6688,79.2000
sw1127,43.4042,28.4173,116.4800
sw1128,28.1822,16.9144,71.4700
sw1129,17.4661,11.7400,51.4500
sw1130,18.4129,12.5158,46.6000
sw1131,28.4618,20.6606,74.0200
sw1132,27.5384,17.7800,87.9200
sw1135,5.6772,1.9417,100.0000
sw1136,6.0626,2.1786,100.0000
sw1137,6.0690,2.7500,100.0000
sw1138,5.2930,1.7522,184.6768
sw1139,4.6698,2.1318,14.7675
sw1140,5.1726,1.9900,31.6527
sw1141,13.2598,7.3528,54.2600
sw1142,8.6966,3.9715,25.4300
sw1143,3.8592,1.6353,12.9600
sw1145,5.6211,2.2500,20.8700
sw1146,7.5243,1.3502,28.4300
sw1148,17.1581,10.5795,36.7908
sw1149,40.7666,25.4172,84.4072
sw1150,46.9497,30.0000,100.0000
sw1151,31.5697,17.8000,77.0000
sw1152,35.8690,23.9900,100.0000
sw1153,3.3278,1.1000,15.0000
sw1154,33.1325,23.9648,58.4051
sw1155,6.9267,4.0000,20.0000
sw1156,5.0996,2.0000,21.0900
sw1157,18.2451,10.5129,77.1450
sw1158,7.3527,3.2435,100.0000
sw1159,15.6348,8.0000,61.8300
sw1160,44.7434,22.0000,80.0000
sw1161,5.8951,3.4066,21.1018
sw1162,39.0050,23.0000,162.6300
sw1163,10.3806,6.6853,33.4400
sw1164,9.5952,5.4505,42.3750
sw1165,21.9035,14.5000,39.6790
sw1166,4.6606,2.0000,14.4874
sw1167,5.9520,3.5633,32.0000
sw1168,5.9968,3.7608,24.0000
sw1171,24.5280,15.0000,40.8786
sw1172,14.9442,7.6307,49.9700
sw1173,10.1455,5.5000,45.1500
sw1175,31.3118,22.5124,50.0000
sw1176,13.8936,9.9900,30.0000
sw1177,21.0010,16.0000,36.0000
sw1178,4.1735,1.8865,12.0100
sw1179,4.1035,1.6645,11.0000
sw1180,4.4272,2.1376,19.6170
sw1181,4.0907,1.6645,9.6241
sw1182,4.7291,2.1714,15.0000
sw1183,9.3890,3.6238,100.0000
sw1184,7.2450,4.2785,100.0000
sw1185,4.3975,2.9203,10.0000
sw1186,4.6813,2.4691,8.0000
sw1187,4.3900,2.4691,8.0000
sw1188,4.7095,2.4691,8.5273
sw1189,10.5058,6.8990,31.6500
sw1190,6.2897,4.2483,15.0000
sw1191,6.5064,4.5212,21.1018
sw1192,6.3519,2.1318,28.0000
sw1193,9.2055,6.0000,28.0000
sw1194,6.7017,3.6768,21.0000
sw1195,14.3469,8.6339,55.5300
sw1196,16.6733,11.2000,41.2900
sw1197,5.4238,2.6625,10.0000
sw1198,28.5706,16.3378,63.0191
sw1199,9.1070,3.8250,36.6300
sw1200,7.2702,3.1539,17.5215
sw1201,5.7146,3.5043,16.9800
sw1202,4.9146,2.3362,15.0000
sw1203,8.9238,6.0000,15.0000
sw1204,10.0531,6.5359,18.9905
sw1205,8.3068,5.0000,21.1018
sw1206,13.4478,8.8246,34.7800
sw1207,13.4837,6.5000,54.1800
sw1208,26.8686,12.5000,50.0000
sw1209,24.3762,13.9900,34.0655
sw1210,7.0240,3.0000,13.4500
sw1211,6.9741,2.9048,41.5650
sw1212,5.4479,2.0000,12.5000
sw1213,75.1092,38.6900,204.2550
sw1214,6.4225,2.4822,25.4997
sw1215,10.4560,7.1061,28.0000
sw1216,8.1593,2.7252,75.0000
sw1217,6.7029,4.7539,16.3700
sw1218,12.0766,6.1105,27.1843
sw1219,29.7745,16.3514,50.0000
sw1220,4.9068,3.5043,10.6592
sw1221,3.7836,1.1564,55.0000
sw1222,25.3865,18.8477,50.1800
sw1223,20.0943,9.9486,38.5270
sw1224,10.8917,7.8096,22.6210
sw1225,5.3330,3.2679,9.2400
sw1226,10.2892,6.5000,19.6024
sw1227,5.0615,2.9900,12.0000
sw1228,9.3859,5.0834,27.5600
sw1229,7.1058,5.0017,16.9600
sw1230,23.4471,18.1551,29.1178
sw1231,15.9224,9.3891,36.0000
sw1232,16.9297,13.0862,28.4244
sw1233,27.5749,14.0000,145.0000
sw1234,5.9181,4.2487,11.6810
sw1235,9.0292,4.0000,55.0000
sw1236,13.1828,7.7995,40.0000
sw1237,12.6909,8.6282,60.7886
sw1238,5.5787,3.2098,11.7822
sw1241,5.2447,3.1290,12.4600
sw1242,48.3094,31.5387,112.0000
sw1243,51.0133,26.9900,124.8700
sw1244,55.0510,34.9262,100.0000
sw1245,4.4251,2.1026,21.1018
sw1246,3.8818,2.0000,15.0000
sw1247,3.9367,2.1497,26.9118
sw1248,3.8808,2.1714,15.0000
sw1249,8.6468,5.2565,29.2025
sw1250,7.2371,4.3730,30.4650
sw1251,5.2241,3.3174,24.7950
sw1252,2.8475,1.9077,6.0000
sw1253,9.1076,4.6724,17.0547
sw1255,6.2347,4.0884,21.1018
